PM702	MONEIN	SRO-BPI-13089597
PM703	VERDETS	SRO-BPI-13321857
PM704	CARDESSE	SRO-BPI-13323217
PM705	ARRAUTE-CHARRITTE	SRO-BPI-13709277
PM706	OREGUE	SRO-BPI-13709377
ARO01	ARBONNE	SRO-BPI-11642735
ARO02	ARBONNE	SRO-BPI-11642815
ARO03	ARBONNE	SRO-BPI-11642876
ARO04	ARCANGUES	SRO-BPI-11854114
ARO05	ARCANGUES	SRO-BPI-11854134
ARO06	ARCANGUES	SRO-BPI-11854155
ARO07	ARCANGUES	SRO-BPI-11854175
ARO08	BASSUSSARY	SRO-BPI-11854274
ARO09	BASSUSSARY	SRO-BPI-11854297
ARO10	ARCANGUES	SRO-BPI-11854396
ARO11	ARCANGUES	SRO-BPI-11854434
ARO12	BASSUSSARY	SRO-BPI-11854455
ARO13	BASSUSSARY	SRO-BPI-11854478
ARO14	BASSUSSARY	SRO-BPI-11854554
ARO15	BASSUSSARY	SRO-BPI-11854576
ARO16	BASSUSSARY	SRO-BPI-11854614
ARO17	AHETZE	SRO-BPI-11642914
ARO18	AHETZE	SRO-BPI-11854654
ARO19	AHETZE	SRO-BPI-11855294
ARO20	GUETHARY	SRO-BPI-11855334
ARO21	GUETHARY	SRO-BPI-11438635
ARO22	GUETHARY	SRO-BPI-11439114
ARO23	GUETHARY	SRO-BPI-11439154
AUR01	CARRERE	SRO-BPI-11431615
AUR02	COSLEDAA-LUBE-BOAST	SRO-BPI-11431654
AUR03	SEVIGNACQ	SRO-BPI-11660934
AUR04	LALONQUETTE	SRO-BPI-11670055
AUR05	LEME	SRO-BPI-11670076
AUR06	AUGA	SRO-BPI-11670097
AUR07	ASTIS	SRO-BPI-11711374
AUR08	AURIAC	SRO-BPI-11841355
AUR09	MIOSSENS LANUSSE	SRO-BPI-11670100
AUR010	SAINT ARMOU	SRO-BPI-11841334
AUR011	BARINQUE	SRO-BPI-11650315
AUR012	ESCOUBES	SRO-BPI-11650339
AUS01	SIROS	SRO-BPI-11431998
AUS02	DENGUIN	SRO-BPI-11862936
AUS03	DENGUIN	SRO-BPI-11862955
AUS04	POEY DE LESCAR	SRO-BPI-11432217
AUS05	POEY DE LESCAR	SRO-BPI-11432474
AUS06	BOUGARBER	SRO-BPI-11862974
AUS07	BEYRIE-EN-BEARN	SRO-BPI-11441216
AUS08	AUSSEVIELLE	SRO-BPI-11570658
AUS09	POEY DE LESCAR	SRO-BPI-11899514
IRU01	SAINT-PIERRE-D'IRUBE	SRO-BPI-11653434
IRU02	SAINT-PIERRE-D'IRUBE	SRO-BPI-11653537
IRU03	SAINT-PIERRE-D'IRUBE	SRO-BPI-11654195
IRU04	VILLEFRANQUE	SRO-BPI-11653674
IRU05	SAINT-PIERRE-D'IRUBE	SRO-BPI-11653835
IRU06	SAINT-PIERRE-D'IRUBE	SRO-BPI-11653774
IRU07	SAINT-PIERRE-D'IRUBE	SRO-BPI-11653915
IRU08	VILLEFRANQUE	SRO-BPI-11654054
IRU09	VILLEFRANQUE	SRO-BPI-11664216
IRU010	SAINT-PIERRE-D'IRUBE	SRO-BPI-11654094
IRU011	MOUGUERRE	SRO-BPI-11654117
IRU012	MOUGUERRE	SRO-BPI-11654155
IRU013	LAHONCE	SRO-BPI-11442120
IRU014	MOUGUERRE	SRO-BPI-11784955
IRU015	MOUGUERRE	SRO-BPI-11784974
IRU016	MOUGUERRE	SRO-BPI-11654387
IRU017	Hasparren	SRO-BPI-11784454
IRU018	MOUGUERRE	SRO-BPI-11442214
IRU019	VILLEFRANQUE	SRO-BPI-11654314
MXU01	ABIDOS	SRO-BPI-11651114
MXU02	VIELLESEGURE	SRO-BPI-11651175
MXU03	MOURENX	SRO-BPI-11828834
MXU04	LAHOURCADE	SRO-BPI-11621057
MXU05	MOURENX	SRO-BPI-11442274
MXU06	MOURENX	SRO-BPI-11442314
MXU07	MOURENX	SRO-BPI-11442334
MXU08	MOURENX	SRO-BPI-11442397
MXU09	MOURENX	SRO-BPI-11443015
MXU10	MOURENX	SRO-BPI-11443094
MXU11	LACQ	SRO-BPI-11701318
MXU12	OS-MARSILLON	SRO-BPI-11664055
MXU13	MOURENX	SRO-BPI-11829114
MXU14	NOGUERES	SRO-BPI-11829376
MXU15	BESINGRAND	SRO-BPI-11653675
MXU16	ABOS	SRO-BPI-11830597
MXU17	ABOS	SRO-BPI-11831175
MXU18	MONEIN	SRO-BPI-11831276
MXU19	MONEIN	SRO-BPI-11831535
MXU20	MONEIN	SRO-BPI-11651234
MXU21	MONEIN	SRO-BPI-11831614
MXU22	MOURENX	SRO-BPI-11443175
MXU23	MOURENX	SRO-BPI-11443234
OLO01	OLORON-SAINTE-MARIE	SRO-BPI-11664374
OLO02	AGNOS	SRO-BPI-11664435
OLO03	BIDOS	SRO-BPI-11444036
OLO04	BIDOS	SRO-BPI-11647395
OLO05	GURMENCON	SRO-BPI-11560934
OLO06	OLORON-SAINTE-MARIE	SRO-BPI-11664496
OLO07	OLORON-SAINTE-MARIE	SRO-BPI-11664521
OLO08	OLORON-SAINTE-MARIE	SRO-BPI-11664535
OLO09	OLORON-SAINTE-MARIE	SRO-BPI-11664578
OLO10	OLORON-SAINTE-MARIE	SRO-BPI-11444514
OLO11	OLORON-SAINTE-MARIE	SRO-BPI-11444537
OLO12	ESQUIULE	SRO-BPI-11834594
OLO13	OLORON-SAINTE-MARIE	SRO-BPI-11664834
OLO14	OLORON-SAINTE-MARIE	SRO-BPI-11444615
OLO15	OLORON-SAINTE-MARIE	SRO-BPI-11664899
OLO16	OLORON-SAINTE-MARIE	SRO-BPI-11834654
OLO17	OLORON STE MARIE	SRO-BPI-11834694
OLO18	OLORON-SAINTE-MARIE	SRO-BPI-11861914
OLO19	OLORON-SAINTE-MARIE	SRO-BPI-11839997
OLO20	LEDEUIX	SRO-BPI-11664917
OLO21	ESTOS	SRO-BPI-11444634
OLO22	OLORON STE MARIE	SRO-BPI-11444739
OLO23	OLORON STE MARIE	SRO-BPI-11834734
OLO24	OLORON STE MARIE	SRO-BPI-11834754
OLO25	OLORON STE MARIE	SRO-BPI-11834840
OLO26	GOES	SRO-BPI-11840114
OLO27	PRECILHON	SRO-BPI-11444935
OLO28	OLORON STE MARIE	SRO-BPI-11834955
OLO29	ESTIALESCQ	SRO-BPI-13722017
SEC01	BERNADETS	SRO-BPI-11424274
SEC02	SAINT-CASTIN	SRO-BPI-11560834
SEC03	BUROS	SRO-BPI-11426894
SEC04	MONTARDON	SRO-BPI-11426914
SEC05	SERRES-CASTET	SRO-BPI-11426955
SEC06	NAVAILLES-ANGOS	SRO-BPI-11426974
SEC07	MONTARDON	SRO-BPI-11426995
SEC08	MONTARDON	SRO-BPI-11427135
SEC09	SAUVAGNON	SRO-BPI-11427221
SEC10	SERRES-CASTET	SRO-BPI-11427254
SEC11	SERRES-CASTET	SRO-BPI-11427294
SEC12	SERRES-CASTET	SRO-BPI-11427337
SEC13	SAUVAGNON	SRO-BPI-11427614
SEC14	NAVAILLES-ANGOS	SRO-BPI-11648062
SEC15	SAUVAGNON	SRO-BPI-11427717
SEC16	UZEIN	SRO-BPI-11427815
SEC17	DOUMY	SRO-BPI-11427875
SEC18	SAUVAGNON	SRO-BPI-11428354
SEC19	CAOBIOS-LOOS	SRO-BPI-11428714
UST01	USTARITZ	SRO-BPI-11345454
UST02	USTARITZ	SRO-BPI-11349694
UST03	USTARITZ	SRO-BPI-11345294
UST04	USTARITZ	SRO-BPI-11349734
UST05	USTARITZ	SRO-BPI-11349754
UST06	USTARITZ	SRO-BPI-11350556
UST07	USTARITZ	SRO-BPI-11350658
UST08	USTARITZ	SRO-BPI-11350694
UST09	JATXOU	SRO-BPI-11351115
UST10	USTARITZ	SRO-BPI-11351954
UST11	USTARITZ	SRO-BPI-11351976
UST12	USTARITZ	SRO-BPI-11351994
